code_ins,date_debut,date_fin,nom_officiel_rn,nom_unique_etnic,actif
91011,1/01/1830,31/12/1976,BARONVILLE,Baronville,N
91012,1/01/1830,31/12/1976,BARVAUX-CONDROZ,Barvaux-Condroz,N
91013,1/01/0001,31/03/2014,BEAURAING,Beauraing,N
91013,1/04/2014,,BEAURAING,Beauraing,O
91014,1/01/1830,31/12/1964,BELLEFONTAINE,Bellefontaine (NAMUR),N
91015,1/01/0001,31/03/2014,BIEVRE,Bièvre,N
91015,1/04/2014,,BIEVRE,Bièvre,O
91016,1/01/1830,31/12/1976,BIOUL,Bioul,N
91017,1/01/1830,31/12/1976,BLAIMONT,Blaimont,N
91018,1/01/1830,31/12/1976,BOHAN,Bohan,N
91019,1/01/1830,31/12/1976,BONSIN,Bonsin,N
91020,1/01/1830,31/12/1976,BOURSEIGNE-NEUVE,Bourseigne-Neuve,N
91021,1/01/1830,31/12/1976,BOURSEIGNE-VIEILLE,Bourseigne-Vieille,N
91022,1/01/1830,31/12/1964,BOUVIGNES-SUR-MEUSE,Bouvignes-sur-Meuse,N
91023,1/01/1830,31/12/1976,BRAIBANT,Braibant,N
91024,1/01/1830,31/12/1976,BUISSONVILLE,Buissonville,N
91025,1/01/1830,31/12/1976,BURE,Bure,N
91026,1/01/1830,31/12/1976,CELLES,Celles (NAMUR),N
91027,1/01/1830,31/12/1964,CHAIRIERE,Chairière,N
91028,1/01/1830,31/12/1976,CHEVETOGNE,Chevetogne,N
91029,1/01/1830,31/12/1976,CIERGNON,Ciergnon,N
91030,1/01/0001,31/03/2014,CINEY,Ciney,N
91030,1/04/2014,,CINEY,Ciney,O
91031,1/01/1830,31/12/1976,CONNEUX,Conneux,N
91032,1/01/1830,31/12/1964,CORNIMONT,Cornimont,N
91033,1/01/1830,31/12/1976,CUSTINNE,Custinne,N
91034,1/01/0001,31/03/2014,DINANT,Dinant,N
91034,1/04/2014,,DINANT,Dinant,O
91035,1/01/1830,31/12/1976,DION,Dion,N
91036,1/01/1830,31/12/1976,DORINNE,Dorinne,N
91037,1/01/1830,31/12/1964,DREHANCE,Dréhance,N
91038,1/01/1850,31/12/1976,DURNAL,Durnal,N
91039,1/01/1830,31/12/1976,EMPTINNE,Emptinne,N
91040,1/01/1830,31/12/1976,EPRAVE,Eprave,N
91041,1/01/1830,31/12/1964,EVREHAILLES,Evrehailles,N
91042,1/01/1830,31/12/1976,FALAEN,Falaen,N
91043,1/01/1830,31/12/1976,FALMAGNE,Falmagne,N
91044,1/01/1830,31/12/1976,FALMIGNOUL,Falmignoul,N
91045,1/01/1830,31/12/1976,FELENNE,Felenne,N
91046,1/01/1830,31/12/1976,FESCHAUX,Feschaux,N
91047,1/01/1830,31/12/1976,FINNEVAUX,Finnevaux,N
91048,1/01/1830,31/12/1976,FLOSTOY,Flostoy,N
91049,1/01/1830,31/12/1976,FOCANT,Focant,N
91050,1/01/1830,31/12/1976,FOY-NOTRE-DAME,Foy-Notre-Dame,N
91051,1/01/1906,31/12/1976,FROIDFONTAINE,Froidfontaine,N
91052,1/01/1830,31/12/1976,FRONVILLE,Fronville,N
91053,1/01/1830,31/12/1976,FURFOOZ,Furfooz,N
91054,1/01/0001,31/03/2014,GEDINNE,Gedinne,N
91054,1/04/2014,,GEDINNE,Gedinne,O
91055,1/01/1830,31/12/1976,GERIN,Gerin,N
91056,1/01/1830,31/12/1976,GODINNE,Godinne,N
91057,1/01/1830,31/12/1976,GRAIDE,Graide,N
91058,1/01/1830,31/12/1963,GROS-FAYS,Gros-Fays,N
91059,1/01/0001,31/03/2014,HAMOIS,Hamois,N
91059,1/04/2014,,HAMOIS,Hamois,O
91060,1/01/1830,31/12/1976,HAN-SUR-LESSE,Han-sur-Lesse,N
91061,1/01/1830,31/12/1976,HASTIERE-LAVAUX,Hastière-Lavaux,N
91062,1/01/1830,31/12/1976,HASTIERE-PAR-DELA,Hastière-par-delà,N
91063,1/01/1830,31/12/1964,HAUT-LE-WASTIA,Haut-le-Wastia,N
91064,1/01/0001,31/03/2014,HAVELANGE,Havelange,N
91064,1/04/2014,,HAVELANGE,Havelange,O
91065,1/01/1830,31/12/1976,HEER,Heer,N
91066,1/01/1830,31/12/1976,HEURE,Heure,N
91067,1/01/1830,31/12/1976,HOGNE,Hogne,N
91068,1/01/1830,31/12/1976,HONNAY,Honnay,N
91069,1/01/1830,31/12/1976,HOUDREMONT,Houdremont,N
91070,1/01/1830,31/12/1976,HOUR,Hour,N
91071,1/01/1830,31/12/1964,HOUX,Houx,N
91072,1/01/0001,31/03/2014,HOUYET,Houyet,N
91072,1/04/2014,,HOUYET,Houyet,O
91073,1/01/1830,31/12/1976,HULSONNIAUX,Hulsonniaux,N
91074,1/01/1830,31/12/1976,JAVINGUE,Javingue,N
91075,1/01/1830,31/12/1976,JEMELLE,Jemelle,N
91076,1/01/1830,31/12/1976,JENEFFE,Jeneffe (NAMUR),N
91077,1/01/1830,31/12/1964,LAFORET,Laforêt,N
91078,1/01/1830,31/12/1976,LAVAUX-SAINTE-ANNE,Lavaux-Sainte-Anne,N
91079,1/01/1830,31/12/1976,LEIGNON,Leignon,N
91080,1/01/1830,31/12/1976,LESSIVE,Lessive,N
91081,1/01/1830,31/12/1976,LISOGNE,Lisogne,N
91082,1/01/1830,31/12/1976,LOUETTE-SAINT-DENIS,Louette-Saint-Denis,N
91083,1/01/1830,31/12/1976,LOUETTE-SAINT-PIERRE,Louette-Saint-Pierre,N
91084,1/01/1830,31/12/1976,MAFFE,Maffe,N
91085,1/01/1830,31/12/1976,MALVOISIN,Malvoisin,N
91086,1/01/1830,31/12/1976,MARTOUZIN-NEUVILLE,Martouzin-Neuville,N
91087,1/01/1887,31/12/1976,MEAN,Méan,N
91088,1/01/1830,31/12/1964,MEMBRE,Membre,N
91089,1/01/1830,31/12/1976,MESNIL-EGLISE,Mesnil-Eglise,N
91090,1/01/1830,31/12/1976,MESNIL-SAINT-BLAISE,Mesnil-Saint-Blaise,N
91091,1/01/1830,31/12/1976,MIECRET,Miécret,N
91092,1/01/1830,31/12/1976,MOHIVILLE,Mohiville,N
91093,1/01/1830,31/12/1976,MONCEAU-EN-ARDENNE,Monceau-en-Ardenne,N
91094,1/01/1865,31/12/1964,MONT,Mont (NAMUR),N
91095,1/01/1830,31/12/1976,MONT-GAUTHIER,Mont-Gauthier,N
91096,1/01/1830,31/12/1964,MOUZAIVE,Mouzaive,N
91097,1/01/1830,31/12/1976,NAFRAITURE,Nafraiture,N
91098,1/01/1830,31/12/1976,NAOME,Naomé,N
91099,1/01/1830,31/12/1976,NATOYE,Natoye,N
91100,1/01/1830,31/12/1976,NETTINNE,Nettinne,N
91101,1/01/1830,31/12/1976,NOISEUX,Noiseux,N
91102,1/01/1830,31/12/1976,OIZY,Oizy,N
91103,1/01/0001,31/03/2014,ONHAYE,Onhaye,N
91103,1/04/2014,,ONHAYE,Onhaye,O
91104,1/01/1830,31/12/1976,ORCHIMONT,Orchimont,N
91105,1/01/1830,31/12/1976,PATIGNIES,Patignies,N
91106,1/01/1830,31/12/1976,PESSOUX,Pessoux,N
91107,1/01/1830,31/12/1964,PETIT-FAYS,Petit-Fays,N
91108,1/01/1830,31/12/1976,PONDROME,Pondrôme,N
91109,1/01/1830,31/12/1976,PORCHERESSE,Porcheresse (NAMUR),N
91110,1/01/1830,31/12/1976,PURNODE,Purnode,N
91111,1/01/1830,31/12/1976,RESTEIGNE,Resteigne,N
91112,1/01/1830,31/12/1976,RIENNE,Rienne,N
91113,1/01/1830,31/12/1976,RIVIERE,Rivière,N
91114,1/01/0001,31/03/2014,ROCHEFORT,Rochefort,N
91114,1/04/2014,,ROCHEFORT,Rochefort,O
91115,1/01/1830,31/12/1976,SART-CUSTINNE,Sart-Custinne,N
91116,1/01/1830,31/12/1976,SCHALTIN,Schaltin,N
91117,1/01/1830,31/12/1976,SCY,Scy,N
91118,1/01/1830,31/12/1976,SERINCHAMPS,Serinchamps,N
91119,1/01/1830,31/12/1976,SINSIN,Sinsin,N
91120,1/01/0001,31/03/2014,SOMME-LEUZE,Somme-Leuze,N
91120,1/04/2014,,SOMME-LEUZE,Somme-Leuze,O
91121,1/01/1830,31/12/1976,SOMMIERE,Sommière,N
91122,1/01/1830,31/12/1976,SORINNES,Sorinnes,N
91123,1/01/1830,31/12/1976,SOVET,Sovet,N
91124,1/01/1830,31/12/1976,SPONTIN,Spontin,N
91125,1/01/1830,31/12/1976,THYNES,Thynes,N
91126,1/01/1830,31/12/1976,VENCIMONT,Vencimont,N
91127,1/01/1830,31/12/1976,VERLEE,Verlée,N
91128,1/01/1830,31/12/1976,VILLERS-SUR-LESSE,Villers-sur-Lesse,N
91129,1/01/1830,31/12/1976,VONECHE,Vonêche,N
91130,1/01/1830,31/12/1976,VRESSE,Vresse,N
91131,1/01/1830,31/12/1976,WAILLET,Waillet,N
91132,1/01/1830,31/12/1976,WANCENNES,Wancennes,N
91133,1/01/1830,31/12/1976,WANLIN,Wanlin,N
91134,1/01/1830,31/12/1963,WARNANT,Warnant,N
91135,1/01/1830,31/12/1976,WAULSORT,Waulsort,N
91136,1/01/1830,31/12/1976,WAVREILLE,Wavreille,N
91137,1/01/1830,31/12/1976,WEILLEN,Weillen,N
91138,1/01/1830,31/12/1976,WIESME,Wiesme,N
91139,1/01/1830,31/12/1976,WILLERZIE,Willerzie,N
91140,1/01/1830,31/12/1976,WINENNE,Winenne,N
91141,1/01/0001,31/03/2014,YVOIR,Yvoir,N
91141,1/04/2014,,YVOIR,Yvoir,O
91142,1/01/0001,31/03/2014,HASTIERE,Hastière,N
91142,1/04/2014,,HASTIERE,Hastière,O
91143,1/01/0001,31/03/2014,VRESSE-SUR-SEMOIS,Vresse-sur-Semois,N
91143,1/04/2014,,VRESSE-SUR-SEMOIS,Vresse-sur-Semois,O
92001,1/01/1830,31/12/1976,AISCHE-EN-REFAIL,Aische-en-Refail,N
92002,1/01/1871,31/12/1976,AISEMONT,Aisemont,N
92003,1/01/0001,31/03/2014,ANDENNE,Andenne,N
92003,1/04/2014,,ANDENNE,Andenne,O
92004,1/01/1830,31/12/1976,ARBRE,Arbre (NAMUR),N
92005,1/01/1887,31/12/1976,ARSIMONT,Arsimont,N
92006,1/01/0001,31/03/2014,ASSESSE,Assesse,N
92006,1/04/2014,,ASSESSE,Assesse,O
92007,1/01/1830,31/12/1976,AUVELAIS,Auvelais,N
92008,1/01/1830,31/12/1976,BALATRE,Balâtre,N
92009,1/01/1830,31/12/1976,BEEZ,Beez,N
92010,1/01/1898,31/12/1976,BELGRADE,Belgrade,N
92011,1/01/1830,31/12/1976,BEUZET,Beuzet,N
92012,1/01/1830,31/12/1976,BIERWART,Bierwart,N
92013,1/01/1830,31/12/1976,BIESME,Biesme,N
92014,1/01/1830,31/12/1976,BOIS-DE-VILLERS,Bois-de-Villers,N
92015,1/01/1830,31/12/1976,BOLINNE,Bolinne,N
92016,1/01/1830,31/12/1976,BONEFFE,Boneffe,N
92017,1/01/1830,31/12/1976,BONINNE,Boninne,N
92018,1/01/1904,31/12/1976,BONNEVILLE,Bonneville,N
92019,1/01/1830,31/12/1976,BOSSIERE,Bossière,N
92020,1/01/1830,31/12/1976,BOTHEY,Bothey,N
92021,1/01/1830,31/12/1976,BOUGE,Bouge,N
92022,1/01/1830,31/12/1976,BOVESSE,Bovesse,N
92023,1/01/1830,31/12/1976,BRANCHON,Branchon,N
92024,1/01/1830,31/12/1976,CHAMPION,Champion,N
92025,1/01/1925,31/12/1976,COGNELEE,Cognelée,N
92026,1/01/1830,31/12/1976,CORROY-LE-CHATEAU,Corroy-le-Château,N
92027,1/01/1830,31/12/1976,CORTIL-WODON,Cortil-Wodon,N
92028,1/01/1830,31/12/1976,COURRIERE,Courrière,N
92029,1/01/1887,31/12/1976,COUTISSE,Coutisse,N
92030,1/01/1830,31/12/1976,CRUPET,Crupet,N
92031,1/01/1830,31/12/1976,DAUSSOULX,Daussoulx,N
92032,1/01/1830,31/12/1976,DAVE,Dave,N
92033,1/01/1830,31/12/1976,DENEE,Denée,N
92034,1/01/1830,31/12/1976,DHUY,Dhuy,N
92035,1/01/0001,31/03/2014,EGHEZEE,Eghezée,N
92035,1/04/2014,,EGHEZEE,Eghezée,O
92036,1/01/1830,31/12/1976,EMINES,Emines,N
92037,1/01/1830,31/12/1976,ERMETON-SUR-BIERT,Ermeton-sur-Biert,N
92038,1/01/1830,31/12/1964,ERNAGE,Ernage,N
92039,1/01/1830,31/12/1976,ERPENT,Erpent,N
92040,1/01/1830,31/12/1976,EVELETTE,Evelette,N
92041,1/01/1830,31/12/1976,FALISOLLE,Falisolle,N
92042,1/01/1900,31/12/1976,FAULX-LES-TOMBES,Faulx-les-Tombes,N
92043,1/01/1830,31/12/1976,FLAWINNE,Flawinne,N
92044,1/01/1830,31/12/1976,FLOREE,Florée,N
92045,1/01/0001,31/03/2014,FLOREFFE,Floreffe,N
92045,1/04/2014,,FLOREFFE,Floreffe,O
92046,1/01/1830,31/12/1976,FLORIFFOUX,Floriffoux,N
92047,1/01/1830,31/12/1976,FORVILLE,Forville,N
92048,1/01/0001,31/03/2014,FOSSES-LA-VILLE,Fosses-la-Ville,N
92048,1/04/2014,,FOSSES-LA-VILLE,Fosses-la-Ville,O
92049,1/01/1830,31/12/1976,FRANC-WARET,Franc-Waret,N
92050,1/01/1830,31/12/1976,FRANIERE,Franière,N
92051,1/01/1830,31/12/1976,FURNAUX,Furnaux,N
92052,1/01/1830,31/12/1976,GELBRESSEE,Gelbressée,N
92053,1/01/1830,31/12/1976,GEMBLOUX,Gembloux,N
92054,1/01/0001,31/03/2014,GESVES,Gesves,N
92054,1/04/2014,,GESVES,Gesves,O
92055,1/01/1830,31/12/1976,GOESNES,Goesnes,N
92056,1/01/1830,31/12/1976,GRAND-LEEZ,Grand-Leez,N
92057,1/01/1830,31/12/1964,GRAND-MANIL,Grand-Manil,N
92058,1/01/1830,31/12/1976,GRAUX,Graux,N
92059,1/01/1830,31/12/1976,HAILLOT,Haillot,N
92060,1/01/1830,31/12/1976,HALTINNE,Haltinne,N
92061,1/01/1830,31/12/1976,HAM-SUR-SAMBRE,Ham-sur-Sambre,N
92062,1/01/1830,31/12/1976,HANRET,Hanret,N
92063,1/01/1830,31/12/1976,HEMPTINNE,Hemptinne (FERNELMONT),N
92064,1/01/1830,31/12/1976,HINGEON,Hingeon,N
92065,1/01/1830,31/12/1976,ISNES,Isnes,N
92066,1/01/1830,31/12/1976,JALLET,Jallet,N
92067,1/01/1830,31/12/1976,JAMBES,Jambes,N
92068,1/01/1830,31/12/1976,JEMEPPE,Jemeppe (NAMUR),N
92069,1/01/1830,31/12/1976,KEUMIEE,Keumiée,N
92070,1/01/1830,31/12/1976,LE ROUX,Le Roux,N
92071,1/01/1830,31/12/1976,LESVE,Lesve,N
92072,1/01/1830,31/12/1976,LEUZE,Leuze (NAMUR),N
92073,1/01/1830,31/12/1976,LIERNU,Liernu,N
92074,1/01/1830,31/12/1976,LIGNY,Ligny,N
92075,1/01/1830,31/12/1976,LIVES-SUR-MEUSE,Lives-sur-Meuse,N
92076,1/01/1830,31/12/1976,LONGCHAMPS,Longchamps (NAMUR),N
92077,1/01/1830,31/12/1964,LONZEE,Lonzée,N
92078,1/01/1830,31/12/1976,LOYERS,Loyers,N
92079,1/01/1830,31/12/1976,LUSTIN,Lustin,N
92080,1/01/1830,31/12/1976,MAILLEN,Maillen,N
92081,1/01/1830,31/12/1976,MAIZERET,Maizeret,N
92082,1/01/1830,31/12/1976,MALONNE,Malonne,N
92083,1/01/1830,31/12/1976,MARCHE-LES-DAMES,Marche-les-Dames,N
92084,1/01/1830,31/12/1976,MARCHOVELETTE,Marchovelette,N
92085,1/01/1830,31/12/1976,MAZY,Mazy,N
92086,1/01/1830,31/12/1976,MEHAIGNE,Mehaigne,N
92087,1/01/0001,31/03/2014,METTET,Mettet,N
92087,1/04/2014,,METTET,Mettet,O
92088,1/01/1830,31/12/1976,MEUX,Meux,N
92089,1/01/1830,31/12/1976,MOIGNELEE,Moignelée,N
92090,1/01/1830,31/12/1976,MORNIMONT,Mornimont,N
92091,1/01/1830,31/12/1976,MOUSTIER,Moustier (NAMUR),N
92092,1/01/1830,31/12/1976,MOZET,Mozet,N
92093,1/01/1830,31/12/1976,NAMECHE,Namêche,N
92094,1/01/0001,31/03/2014,NAMUR,Namur,N
92094,1/04/2014,,NAMUR,Namur,O
92095,1/01/1859,31/12/1976,NANINNE,Naninne,N
92096,1/01/1830,31/12/1976,NOVILLE-LES-BOIS,Noville-les-Bois,N
92097,1/01/0001,31/03/2014,OHEY,Ohey,N
92097,1/04/2014,,OHEY,Ohey,O
92098,1/01/1830,31/12/1976,ONOZ,Onoz,N
92099,1/01/1830,31/12/1976,PERWEZ,Perwez (NAMUR),N
92100,1/01/1830,31/12/1976,PONTILLAS,Pontillas,N
92101,1/01/0001,31/03/2014,PROFONDEVILLE,Profondeville,N
92101,1/04/2014,,PROFONDEVILLE,Profondeville,O
92102,1/01/1830,31/12/1976,RHISNES,Rhisnes,N
92103,1/01/1830,31/12/1976,SAINT-DENIS,Saint-Denis (NAMUR),N
92104,1/01/1830,31/12/1976,SAINT-GERARD,Saint-Gérard,N
92105,1/01/1830,31/12/1976,SAINT-GERMAIN,Saint-Germain,N
92106,1/01/1830,31/12/1976,SAINT-MARC,Saint-Marc,N
92107,1/01/1830,31/12/1976,SAINT-MARTIN,Saint-Martin,N
92108,1/01/1830,31/12/1976,SAINT-SERVAIS,Saint-Servais,N
92109,1/01/1870,31/12/1976,SART-BERNARD,Sart-Bernard,N
92110,1/01/1830,31/12/1976,SART-EUSTACHE,Sart-Eustache,N
92111,1/01/1890,31/12/1976,SART-SAINT-LAURENT,Sart-Saint-Laurent,N
92112,1/01/1830,31/12/1964,SAUVENIERE,Sauvenière,N
92113,1/01/1830,31/12/1976,SCLAYN,Sclayn,N
92114,1/01/0001,31/03/2014,SOMBREFFE,Sombreffe,N
92114,1/04/2014,,SOMBREFFE,Sombreffe,O
92115,1/01/1830,31/12/1976,SOREE,Sorée,N
92116,1/01/1874,31/12/1976,SORINNE-LA-LONGUE,Sorinne-la-Longue,N
92117,1/01/1830,31/12/1976,SOSOYE,Sosoye,N
92118,1/01/1830,31/12/1976,SOYE,Soye,N
92119,1/01/1830,31/12/1976,SPY,Spy,N
92120,1/01/1830,31/12/1976,SUARLEE,Suarlée,N
92121,1/01/1830,31/12/1976,TAMINES,Tamines,N
92122,1/01/1830,31/12/1976,TAVIERS,Taviers,N
92123,1/01/1830,31/12/1976,TEMPLOUX,Temploux,N
92124,1/01/1830,31/12/1976,THON,Thon,N
92125,1/01/1830,31/12/1976,TILLIER,Tillier,N
92126,1/01/1830,31/12/1976,TONGRINNE,Tongrinne,N
92127,1/01/1837,31/12/1976,UPIGNY,Upigny,N
92128,1/01/1830,31/12/1976,VEDRIN,Vedrin,N
92129,1/01/1830,31/12/1976,VELAINE,Velaine,N
92130,1/01/1830,31/12/1976,VEZIN,Vezin,N
92131,1/01/1888,31/12/1976,VILLERS-LEZ-HEEST,Villers-lez-Heest,N
92132,1/01/1830,31/12/1976,VITRIVAL,Vitrival,N
92133,1/01/1830,31/12/1976,WARET-LA-CHAUSSEE,Waret-la-Chaussée,N
92134,1/01/1830,31/12/1976,WARISOULX,Warisoulx,N
92135,1/01/1830,31/12/1976,WEPION,Wépion,N
92136,1/01/1830,31/12/1976,WIERDE,Wierde,N
92137,1/01/0001,31/03/2014,SAMBREVILLE,Sambreville,N
92137,1/04/2014,,SAMBREVILLE,Sambreville,O
92138,1/01/0001,31/03/2014,FERNELMONT,Fernelmont,N
92138,1/04/2014,,FERNELMONT,Fernelmont,O
92140,1/01/0001,31/03/2014,JEMEPPE-SUR-SAMBRE,Jemeppe-sur-Sambre,N
92140,1/04/2014,,JEMEPPE-SUR-SAMBRE,Jemeppe-sur-Sambre,O
92141,1/01/0001,31/03/2014,LA BRUYERE,La Bruyère,N
92141,1/04/2014,,LA BRUYERE,La Bruyère,O
92142,1/01/0001,31/03/2014,GEMBLOUX,Gembloux,N
92142,1/04/2014,,GEMBLOUX,Gembloux,O
93001,1/01/1830,31/12/1976,AGIMONT,Agimont,N
93002,1/01/1830,31/12/1976,ANTHEE,Anthée,N
93003,1/01/1830,31/12/1976,AUBLAIN,Aublain,N
93004,1/01/1830,31/12/1976,BERZEE,Berzée,N
93005,1/01/1830,31/12/1976,BIESMEREE,Biesmerée,N
93006,1/01/1830,31/12/1976,BOUSSU-EN-FAGNE,Boussu-en-Fagne,N
93007,1/01/1830,31/12/1976,BRULY,Brûly,N
93008,1/01/1867,31/12/1976,BRULY-DE-PESCHE,Brûly-de-Pesche,N
93009,1/01/1830,31/12/1976,CASTILLON,Castillon,N
93010,1/01/0001,31/03/2014,CERFONTAINE,Cerfontaine,N
93010,1/04/2014,,CERFONTAINE,Cerfontaine,O
93011,1/01/1830,31/12/1976,CHASTRES,Chastrès,N
93012,1/01/1830,31/12/1976,CLERMONT,Clermont (NAMUR),N
93013,1/01/1830,31/12/1976,CORENNE,Corenne,N
93014,1/01/0001,31/03/2014,COUVIN,Couvin,N
93014,1/04/2014,,COUVIN,Couvin,O
93015,1/01/1830,31/12/1976,CUL-DES-SARTS,Cul-des-Sarts,N
93016,1/01/1830,31/12/1976,DAILLY,Dailly,N
93017,1/01/1830,31/12/1976,DAUSSOIS,Daussois,N
93018,1/01/0001,31/03/2014,DOISCHE,Doische,N
93018,1/04/2014,,DOISCHE,Doische,O
93019,1/01/1830,31/12/1976,DOURBES,Dourbes,N
93020,1/01/1830,31/12/1976,FAGNOLLE,Fagnolle,N
93021,1/01/1830,31/12/1976,FLAVION,Flavion,N
93022,1/01/0001,31/03/2014,FLORENNES,Florennes,N
93022,1/04/2014,,FLORENNES,Florennes,O
93023,1/01/1830,31/12/1976,FONTENELLE,Fontenelle,N
93024,1/01/1830,31/12/1976,FRAIRE,Fraire,N
93025,1/01/1830,31/12/1976,FRANCHIMONT,Franchimont,N
93026,1/01/1830,31/12/1976,FRASNES,Frasnes,N
93027,1/01/1830,31/12/1976,GIMNEE,Gimnée,N
93028,1/01/1830,31/12/1976,GOCHENEE,Gochenée,N
93029,1/01/1830,31/12/1976,GONRIEUX,Gonrieux,N
93030,1/01/1830,31/12/1976,GOURDINNE,Gourdinne,N
93031,1/01/1830,31/12/1976,HANZINELLE,Hanzinelle,N
93032,1/01/1830,31/12/1976,HANZINNE,Hanzinne,N
93033,1/01/1830,31/12/1976,HEMPTINNE,Hemptinne (FLORENNES),N
93034,1/01/1830,31/12/1976,HERMETON-SUR-MEUSE,Hermeton-sur-Meuse,N
93035,1/01/1830,31/12/1976,JAMAGNE,Jamagne,N
93036,1/01/1830,31/12/1976,JAMIOLLE,Jamiolle,N
93037,1/01/1830,31/12/1976,LANEFFE,Laneffe,N
93038,1/01/1830,31/12/1976,LE MESNIL,Le Mesnil,N
93039,1/01/1830,31/12/1976,MARIEMBOURG,Mariembourg,N
93040,1/01/1830,31/12/1976,MATAGNE-LA-GRANDE,Matagne-la-Grande,N
93041,1/01/1830,31/12/1976,MATAGNE-LA-PETITE,Matagne-la-Petite,N
93042,1/01/1830,31/12/1976,MAZEE,Mazée,N
93043,1/01/1830,31/12/1976,MERLEMONT,Merlemont,N
93044,1/01/1830,31/12/1976,MORIALME,Morialmé,N
93045,1/01/1892,31/12/1976,MORVILLE,Morville,N
93046,1/01/1830,31/12/1976,NEUVILLE,Neuville,N
93047,1/01/1830,31/12/1976,NISMES,Nismes,N
93048,1/01/1830,31/12/1976,NIVERLEE,Niverlée,N
93049,1/01/1830,31/12/1976,OIGNIES-EN-THIERACHE,Oignies-en-Thiérache,N
93050,1/01/1830,31/12/1976,OLLOY-SUR-VIROIN,Olloy-sur-Viroin,N
93051,1/01/1830,31/12/1976,OMEZEE,Omezée,N
93052,1/01/1830,31/12/1976,ORET,Oret,N
93053,1/01/1830,31/12/1976,PESCHE,Pesche,N
93054,1/01/1830,31/12/1976,PETIGNY,Petigny,N
93055,1/01/1837,31/12/1976,PETITE-CHAPELLE,Petite-Chapelle,N
93056,1/01/0001,31/03/2014,PHILIPPEVILLE,Philippeville,N
93056,1/04/2014,,PHILIPPEVILLE,Philippeville,O
93057,1/01/1913,31/12/1976,PRESGAUX,Presgaux,N
93058,1/01/1830,31/12/1976,PRY,Pry,N
93059,1/01/1830,31/12/1976,ROGNEE,Rognée,N
93060,1/01/1830,31/12/1976,ROLY,Roly,N
93061,1/01/1901,31/12/1976,ROMEDENNE,Romedenne,N
93062,1/01/1830,31/12/1976,ROMEREE,Romerée,N
93063,1/01/1830,31/12/1976,ROSEE,Rosée,N
93064,1/01/1830,31/12/1976,SAINT-AUBIN,Saint-Aubin,N
93065,1/01/1830,31/12/1976,SAMART,Samart,N
93066,1/01/1830,31/12/1976,SART-EN-FAGNE,Sart-en-Fagne,N
93067,1/01/1830,31/12/1976,SAUTOUR,Sautour,N
93068,1/01/1830,31/12/1976,SENZEILLE,Senzeille,N
93069,1/01/1830,31/12/1976,SERVILLE,Serville,N
93070,1/01/1830,31/12/1976,SILENRIEUX,Silenrieux,N
93071,1/01/1830,31/12/1976,SOMZEE,Somzée,N
93072,1/01/1830,31/12/1976,SOULME,Soulme,N
93073,1/01/1830,31/12/1976,SOUMOY,Soumoy,N
93074,1/01/1830,31/12/1976,STAVE,Stave,N
93075,1/01/1830,31/12/1976,SURICE,Surice,N
93076,1/01/1830,31/12/1976,TARCIENNE,Tarcienne,N
93077,1/01/1830,31/12/1976,THY-LE-BAUDUIN,Thy-le-Bauduin,N
93078,1/01/1830,31/12/1976,THY-LE-CHATEAU,Thy-le-Château,N
93079,1/01/1830,31/12/1976,TREIGNES,Treignes,N
93080,1/01/1830,31/12/1976,VAUCELLES,Vaucelles,N
93081,1/01/1830,31/12/1976,VIERVES-SUR-VIROIN,Vierves-sur-Viroin,N
93082,1/01/1830,31/12/1976,VILLERS-DEUX-EGLISES,Villers-Deux-Eglises,N
93083,1/01/1830,31/12/1976,VILLERS-EN-FAGNE,Villers-en-Fagne,N
93084,1/01/1830,31/12/1976,VILLERS-LE-GAMBON,Villers-le-Gambon,N
93085,1/01/1830,31/12/1976,VODECEE,Vodecée,N
93086,1/01/1830,31/12/1976,VODELEE,Vodelée,N
93087,1/01/1830,31/12/1976,VOGENEE,Vogenée,N
93088,1/01/0001,31/03/2014,WALCOURT,Walcourt,N
93088,1/04/2014,,WALCOURT,Walcourt,O
93089,1/01/1830,31/12/1976,YVES-GOMEZEE,Yves-Gomezée,N
93090,1/01/0001,31/03/2014,VIROINVAL,Viroinval,N
93090,1/04/2014,,VIROINVAL,Viroinval,O
